UniProt_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
P07359,-0.031936783,-0.025621368,0.012172369,0.046047203,-0.016318334,0.023797251,-0.043322504,0.2257439,-0.056897886,0.028806856,0.03886998,-0.10645214,0.003973688,0.09353067,-0.04943902,-0.024956992,-0.05312449,-0.4219041,0.02645139,0.0018815959,0.36359352,-0.034465723,0.2116073,0.11719112,-0.029627323,-0.079552256,-0.15075393,-0.011240677,-0.03665433,0.017748835,-0.0043832716,-0.03753581,0.14439787,0.028585324,-0.0032226832,0.042423807,0.06375285,-0.056942437,-0.027310815,-0.10339136,0.02023238,0.0366993,0.030995857,-0.009529594,-0.027318977,-0.006152983,-0.0754094,-0.11147021,-0.035270248,-0.0067156223,-0.0021147882,0.016646268,0.00047030702,-0.020508904,0.004605259,0.11420881,0.117021576,-0.20864783,0.04724074,-0.11312054,-0.01063243,-0.0023261635,-0.0037370978,-0.0006212088
Q14247,-0.022864677,0.004400592,-0.01462112,0.02549136,0.060980737,-0.047793277,-0.030888094,0.13365093,-0.15474913,0.034748156,0.062621154,-0.05960329,0.044467427,-0.07679895,0.051412657,0.009915992,-0.03807782,-0.19245285,0.025860135,-0.03216757,0.00901234,-0.07688962,0.013416602,-0.15490547,-0.039677545,-0.042656794,-0.013938328,0.04919596,0.035049535,0.022549987,-0.024122974,0.05712022,-0.030496022,0.031330626,-0.028835861,-0.045743007,0.014078613,-0.03222629,0.004238805,-0.033678316,0.03844348,0.0062932866,0.003794748,-0.09472558,0.03914207,-0.032052852,0.121093236,0.0060264836,-0.029250195,-0.006606651,0.058425367,-0.041714385,0.07760938,0.0054190056,0.0041737887,0.04507472,0.031732474,-0.46886382,-0.072946124,0.045228694,-0.055720367,-0.056673188,-0.023740415,0.05480136
P34760,0.027722126,-0.02286815,-0.03230167,-0.03325619,-0.0038045673,-0.056958802,-0.00027758948,-0.040519767,-0.062315434,-0.037597604,0.0073267585,-0.045186266,-0.07161158,0.014714201,-0.007394078,-0.020498494,-0.0754172,-0.30275953,0.032017305,-0.09229797,0.30181915,-0.067795135,0.037737187,0.117063805,0.044234604,0.0073326095,-0.038215455,-0.004072848,-0.016135827,0.020043595,-0.018528922,0.056845915,0.03098204,-0.037654374,-0.060717694,0.06675955,-0.021235917,-0.013598944,0.072696194,-0.027131107,0.005060979,-0.0025564248,-0.026488895,0.050696827,0.011970499,-0.052368164,0.036501665,-0.015042877,-0.03680858,-0.003542915,-0.0073668533,-0.047459763,0.055049546,-0.04199068,0.058519863,0.017655674,0.05308472,-0.3748768,0.015954414,0.070206,-0.032172747,-0.02344652,-0.013969226,-0.059699774
P0C0T5,-0.021612752,0.135309,-0.054337442,-0.05459212,0.028564628,0.15014483,0.09842774,0.21656346,0.1124687,-0.0025220811,0.10787988,-0.079668656,0.09580546,0.12526485,0.11328824,0.0129098,-0.053329952,-0.16626635,-0.105332375,-0.016088312,0.35220766,-0.04408283,-0.13190079,0.27707386,0.052481186,0.0047621676,-0.16978493,0.020835128,-0.036202706,0.016879102,-0.0302987,-0.062835656,0.34154516,-0.08084556,-0.07337978,0.088952765,0.092559546,-0.05685749,-0.09632552,0.028144628,0.101046994,0.04767107,-0.0655482,-0.069341555,0.064856194,-0.013661869,0.06971254,0.027323276,-0.0068989275,-0.001068677,-0.04998771,-0.00031928121,-0.07560321,-0.070315205,0.059538983,0.051366936,-0.07873258,-0.45251328,-0.077854216,0.15305161,-0.0019628599,-0.002743444,0.0025509552,-0.134826
P0A9Q7,-0.017548589,-0.002484502,-0.06289679,0.014274742,0.0039872876,-0.08563498,-0.10922648,0.14277749,-0.022128785,0.02739466,0.010078157,-0.05537804,-0.11143453,0.017608408,0.04250981,0.11991636,0.03352538,-0.22754015,0.049368635,0.04442731,0.089910194,0.038781445,-0.06474419,0.016181903,-0.023292966,0.019848164,-0.041652877,0.032292783,0.022369644,0.023920162,-0.05244504,0.054043088,0.0076445895,-0.022621263,-0.025165295,0.06157191,-0.03308301,-0.0066948533,0.08721141,-0.007407129,-0.020311285,-0.047654286,0.045000717,0.0778252,0.06162593,-0.00939383,0.04182279,-0.006617893,-0.02389698,-0.0041351225,0.034266245,0.04070916,-0.01281533,0.024081038,0.0034476286,0.005586025,0.07451402,-0.47662205,0.0055518867,0.06741219,-0.08966204,0.0162596,0.10185118,0.10742839
P06612,0.0016965985,-0.010714835,0.08468376,-0.011848773,0.042113483,-0.015293175,-0.017448114,0.18425333,0.0006705135,0.07185547,-0.028610498,-0.039703533,-0.045099042,-0.07734275,0.109659456,0.09901191,0.050952803,-0.066597864,0.008288254,0.06542938,0.218133,0.11499454,-0.06922115,-0.0817041,-0.048017554,-0.11923198,0.05881083,0.10140792,0.028041523,0.020826677,-0.037167065,-0.013937292,0.07614433,-0.05674516,-0.107321724,-0.07623423,0.07453749,-0.012138074,0.12750058,0.05248084,0.035592098,0.083137,0.03521336,-0.1378818,0.06219872,-0.031921007,0.035642125,0.009461152,0.14550425,-0.0007254261,0.025190553,-0.009305177,-0.006033886,-0.06624181,0.017729998,0.07504909,0.027733276,-0.3632763,-0.03946925,-0.028482154,-0.108982205,0.0534518,-0.025773246,-0.012614692
Q9QWV4,-0.065219894,-0.033076443,0.03997502,-0.021962509,0.014787747,-0.05932905,-0.10500783,0.07407606,-0.14257307,0.0008357003,-0.034501355,-0.08271737,-0.03376912,0.06840971,-0.024155492,-0.17607519,-0.052023508,-0.2995159,0.050452065,0.0020718772,0.2400099,0.06649284,-0.025447685,0.018212475,0.069772735,-0.10331087,0.015660899,0.02063117,0.0024214983,0.01880877,0.015985899,0.0011358261,0.085633546,0.013617409,-0.06592105,0.029194597,0.05352667,-0.0007734954,-0.04748828,0.11497203,-0.014916527,-0.01799455,0.00075784547,0.01712389,0.13085721,0.0301763,0.08857593,0.023951193,-0.04225419,-0.0036206204,0.011321465,-0.0025011532,0.004764399,-0.051887386,-3.2690168e-05,-0.015033232,0.021177467,-0.3837843,-0.0006513372,0.039666515,-0.16311672,0.044455923,0.001557596,-0.016012367
Q7L0Y3,0.0010230348,-0.051731974,-0.008843551,0.016269736,0.013143127,-0.056361783,-0.00029505175,0.04080405,-0.015397437,-0.026433906,0.10485342,-0.013154945,-0.016183114,0.02010987,0.0025723681,0.01898422,-0.042392917,-0.16518593,0.048447255,-0.03583943,0.17592265,-0.0005424522,-0.0011517932,0.022812251,-0.020252587,-0.05985195,0.028321521,0.034198992,0.005763557,0.022296652,-0.022798514,-0.03683191,0.054422475,-0.00490345,0.017854165,-0.039054163,-0.0100818295,0.01925054,0.1294318,-0.038329154,0.046222687,-0.014583787,0.016713968,-0.011209347,-0.014252215,0.0019693584,0.029152913,-0.03014067,0.005602442,0.00044738906,-0.04809339,0.028055435,0.00028120528,0.0116267055,-0.014403613,0.050672363,0.002676718,-0.57210743,0.015955286,0.008993999,-0.016778525,0.016245587,0.040100366,-0.0954129
P51965,-0.0076404116,0.027031358,-0.0011941424,-0.018915905,-0.027904037,-0.057891462,0.093195,0.058830075,0.04589549,0.028966567,0.06292479,0.0040960675,0.008222743,-0.02597876,-0.015692757,0.034131248,0.028995156,-0.17755334,-0.013504712,0.08572364,0.24718049,0.04166315,0.022748744,-0.050841592,-0.0050201723,-0.100029096,0.00018345883,-0.030670336,-0.0034464912,0.018121826,-0.0134580955,-0.092801765,0.004586759,0.047784742,-0.06955027,-0.014735709,0.08202394,0.008257775,0.18944804,0.02794025,0.03529956,0.021157533,0.03234156,-0.07670157,-0.06813062,-0.02316032,0.00941992,-0.0403439,-0.011420099,-0.0028496236,-0.03303463,-0.038228102,-0.0514506,-0.093640484,-0.06778918,0.037146386,0.0024015259,-0.42399478,-0.029134205,-0.059647292,0.009270058,0.0042791027,-0.0021984007,0.06706095
Q9C0C9,-0.03392817,0.02091019,0.026925432,-0.01730967,0.07650051,-0.045252636,0.038602877,0.058422912,0.03825278,0.011122379,0.04169957,-0.035066962,-0.07787903,-0.0074137985,0.006297733,-0.010905499,-0.056906294,-0.11403,0.043542,0.0038594203,0.17605256,0.035057068,-0.002024022,0.037197065,0.050447535,-0.04052317,-0.03252998,0.008805933,-0.06787246,0.019557126,0.028659008,-0.07965421,0.09464424,-0.012487227,-0.10297222,0.029605329,0.078952864,0.018870313,0.09249204,0.02177053,0.027717514,0.03564203,-0.026551051,0.0051627215,0.007452354,-0.00391769,0.028626705,-0.010297662,-0.047261573,0.0004449502,-0.06376128,-0.017581178,-0.017184973,-0.06737885,-0.043807134,-0.0009610558,-0.0046002944,-0.5356313,0.029492658,0.056884024,-0.044790637,-0.03065417,0.008136988,-0.086264305
P80188,0.052830227,0.06408974,-0.069748506,0.04217223,-0.053985596,-0.13774987,-0.04636046,0.08462681,-0.0026694748,0.0972565,0.028530957,0.023090512,0.009253962,0.15844989,-0.0033700152,0.025733573,0.03765001,-0.24720483,0.04213491,-0.05766368,-0.16217735,-0.058065396,0.09078161,0.07603337,0.1239327,0.10837732,0.044327397,0.026756108,-0.11460686,0.024161464,0.020008009,0.069301,0.0939809,0.168036,0.041801076,-0.008440147,0.11053575,0.027730774,0.15333463,-0.0015150862,-0.000609202,-0.10776796,0.0032203496,0.042961497,-0.022361254,0.010729767,0.1594182,-0.06207762,0.06220167,0.00033687774,-0.0848589,0.011577278,-0.0067522256,0.033833355,0.02631116,0.06408537,0.062177904,-0.63962615,0.16050898,0.10251828,-0.06835614,-0.03976329,0.063033454,-0.058211494
Q12349,-0.11008765,0.08274525,-0.067529485,-0.023577444,-0.106931224,-0.13973328,-0.024975128,0.034617856,-0.14241956,-0.050949268,0.012235684,-0.19819333,-0.019030385,-0.15121797,-0.11627141,-0.0126028955,-0.071752734,-0.20262936,0.020196073,0.088890955,0.26325387,-0.055787094,0.13755223,-0.11248511,-0.05338531,-0.019428115,0.035191476,-0.020419266,0.0058075804,0.01752025,0.03236261,0.048811935,-0.073919915,0.11707697,0.041344814,-0.022895917,0.02820594,-0.056783646,0.14704806,-0.10043331,0.046390876,-0.05510879,-0.08172924,-0.028614879,0.02016836,0.043295763,-0.031271502,0.04368737,0.0065122657,-0.006292146,0.009152368,-0.03892003,-0.12301501,-0.023589827,-0.026375415,0.0068416987,0.08187345,-0.32568172,0.082772516,0.20676956,-0.139287,-0.102659605,0.06706339,-0.060070187
C0LGW6,0.084574185,-0.016897006,-0.09052686,0.01839939,-0.01815881,-0.060077842,0.0072342404,0.04902041,-0.054281753,0.052760784,-0.062419947,-0.021372316,-0.0070168325,0.0013828725,-0.06454518,0.10386062,-0.021464745,-0.23879643,0.06726683,0.014547338,0.30226663,-0.015955389,0.0728958,0.05192175,-0.010602842,0.07979362,-0.015050807,-0.0394702,0.034879744,0.019866174,0.08149299,-0.066946045,0.035838105,0.040794853,0.0040568286,-0.019989682,0.110921495,-0.027156219,-0.012915145,-0.072524495,0.00069523725,0.034018304,-0.051503543,-0.13123637,-0.03066583,0.03182025,-0.026450424,-0.026928594,0.06515012,-0.004911034,-0.0029076189,-0.097239174,-0.058516014,-0.0046983063,-0.09139941,0.117210455,0.030149123,-0.3565222,-0.010582134,0.056598812,-0.018815197,0.028930848,-0.00029770038,-0.12772429
Q9HAU5,-0.04830057,0.007803339,-0.051965512,-0.0342138,-0.0029137973,-0.00026303157,-0.04160139,0.12873258,-0.16705015,-0.039139412,0.014060225,-0.11329366,0.042237982,-0.14980187,0.08677189,-0.09379652,0.015363468,-0.4261782,-0.022934876,0.027160453,0.085598975,-0.0074152993,-0.06935395,-0.12995584,-0.035339765,-0.09135674,-0.042487875,-0.034983464,0.028864656,0.021658728,-0.061349552,0.061231375,0.024917211,0.022510383,-0.017967224,0.049672984,-0.006399771,-0.020963062,-0.0041454807,-0.022201963,0.010274768,0.04397145,-0.0034518922,-0.037805203,0.0039426573,-0.027897287,0.09375002,0.042716496,0.0011011884,-0.0043848203,-0.018880572,-0.016977858,-0.070913,-0.041786447,-0.023787443,0.056487583,-0.01682628,-0.40342855,0.015918825,0.0007695472,-0.11985349,-0.008380629,-0.041397892,0.0053612627
P11415,-0.031579733,-0.105634004,-0.0010423437,0.09237503,-0.09507521,0.04891801,0.016155394,0.04851393,0.093440555,-0.011022076,-0.016484166,0.08168149,0.08860921,-0.1795877,0.06879992,0.10510716,0.10884298,0.08054781,0.111312866,0.032403436,0.009903739,0.020003645,-0.12980153,-0.07588839,0.029134708,-0.022846809,0.0011735609,0.15259655,-0.072080754,0.026549578,0.09023277,0.08775112,0.067131564,-0.10259459,0.05883509,0.0010760253,-0.04126369,-0.015409321,0.22188406,0.05651933,-0.053773735,-0.14075117,-0.10422152,0.06602168,-0.03710078,-0.03774324,-0.019264212,0.061630923,0.10081435,0.004500793,0.022427244,0.044639062,-0.03100468,0.049409408,0.07022336,-0.027801534,-0.08189895,-0.70126057,0.1005973,-0.0354528,-0.09791678,-0.06786242,0.100530684,-0.08851925
P0DMC3,-0.027355466,-0.09208353,0.03871221,0.03088408,-0.0111201145,-0.09802973,-0.0027041552,0.06281688,-0.042545658,0.074117124,0.011418219,-0.034564365,-0.074084,-0.11747408,0.037317555,0.041519303,0.04125414,-0.0734908,0.07449784,0.07107505,0.1514465,0.021766398,-0.10631753,0.044701174,-0.049442727,-0.09625143,-0.077343434,0.06485591,-0.04404645,0.022804007,-0.019938678,0.0938897,0.2003923,-0.012413417,-0.007559033,0.00043246482,0.04078884,0.04194456,0.015353744,-0.011227078,-0.046890575,-0.002291209,0.009081434,0.08710519,-0.006370513,-0.00022541815,0.028151963,0.01134947,0.044061173,-0.00067813013,0.026846485,-0.06663632,-0.028752208,-0.038067143,0.0027897533,0.013404761,-0.021812,-0.49361345,-0.0127408905,-0.0056544477,-0.06887601,-0.052904394,0.03351948,-0.07412818
Q9UJV3,0.046908986,0.031758513,-0.035807833,0.026055008,-0.011561523,-0.13522166,-0.005661976,-0.004345567,0.020719714,0.013869066,0.051148742,-0.04777362,-0.06987413,0.009462631,0.025289895,0.0059345188,-0.025412481,-0.27219534,0.04645165,-0.014217803,0.045904934,-0.042548403,0.10615362,-0.07161805,0.02504126,-0.06969747,0.03000177,-0.048810024,-0.0454293,0.023402981,0.054297842,0.031450517,-0.047522884,-0.011819204,-0.11525981,0.06566769,-0.04950792,0.079016194,0.21676998,-0.047999244,-0.030058552,-0.019511338,-0.0046283123,0.048330337,0.035511043,-0.02753865,0.0028956535,-0.011521029,0.0017228103,0.00012493238,-0.044021647,-0.013409263,0.0446603,0.028420402,0.0017457819,0.040272564,0.021423541,-0.513419,0.018730856,0.05481749,-0.076784305,-0.023058755,-0.015810965,0.032618903
P08909,-0.034731843,-0.00665038,-0.012493201,-0.069482215,-0.075057186,-0.044782955,0.03445705,0.13583858,0.0040256283,-0.028980264,0.008595866,-0.015219102,0.02270578,0.07040201,-0.027457286,0.07257336,-0.027999595,-0.09137853,-0.0009993421,-0.022976423,0.19332333,0.014971637,-0.014839719,0.0006066784,-0.021834139,0.025687018,-0.07039065,0.062478926,-0.027072523,0.017840285,0.000258574,0.0006975186,0.06342655,-0.018601613,-0.06559894,0.021050725,0.029516699,0.0549154,0.028579911,0.05339336,0.021287559,-0.02729507,-0.030706268,0.019182596,-0.01587549,-0.0020446074,-0.042061836,0.00088017964,0.048298378,0.0009783749,-0.0073084063,0.016820852,0.04150304,0.032669622,0.04451554,0.025248501,-0.030896757,-0.53931254,0.038335662,-0.068881854,0.0052570202,0.007957525,-0.0019357343,-0.12304217
P48601,-0.09610424,-0.02291722,0.05584835,0.11860509,0.07523844,-0.07429965,0.020803742,0.18026912,-0.09374541,-0.018787656,0.068747535,-0.060652457,0.047842793,-0.062362432,0.074898824,-0.01849041,0.024994254,-0.17308171,0.14130011,-0.038003676,0.054170262,-0.07179089,-0.17146473,-0.1695939,0.02846696,-0.1715594,0.020381385,-0.042563718,0.0026069419,0.023754064,0.038856853,0.030327428,0.03659779,0.028775077,0.01855653,-0.022807792,0.027873456,-0.06781647,0.27071148,-0.055707943,0.071653545,0.11563195,-0.055806607,-0.06222384,-0.05995313,0.011536727,-0.096818134,0.0336775,-0.112973034,-0.0021439842,-0.109424174,0.0058223964,0.024989339,0.09345116,-0.010367882,0.14197378,0.012420783,-0.5901772,0.025614139,-0.08562631,-0.029982474,-0.014497462,-0.08756522,0.10596442
D2Z028,-0.15078509,-0.05112575,-0.019087337,-0.13907866,-0.12620875,-0.12358355,0.08824669,0.09343588,0.1904887,0.12496976,0.101272844,0.0068308786,-0.12809704,0.077431224,-0.027576238,0.1516565,-0.022618584,0.18866508,-0.08683103,0.056155533,-0.20309375,0.08276977,0.1409379,-0.23553026,-0.022288546,-0.039722443,-0.12426018,-0.26300266,0.13980274,0.03171154,0.04706624,0.018536106,-0.19487599,0.17410335,0.15238841,-0.29933506,0.03606387,0.021494448,0.25643665,0.019165553,0.035009176,-0.03310749,0.14733347,-0.08751735,0.027688637,0.012155995,0.26153025,0.069064505,0.0556722,0.008295976,-0.037978303,0.29365718,-0.032411195,0.0022940189,-0.09390788,0.14710133,-0.11140725,-0.9288489,-0.11411199,0.27791202,0.03094934,0.03957045,0.23957424,0.038404346
Q42403,-0.017923404,0.019272987,-0.033264894,0.015642254,-0.04950292,-0.050910722,-0.06155978,0.103222154,-0.077141024,-0.038042605,0.016193885,-0.06562612,0.031185772,0.13424389,0.08052541,-0.019054046,-0.16924538,-0.43628842,0.07970688,-0.09733803,0.40647843,-0.027661823,-0.039958764,0.064328715,0.037230957,-0.082624465,0.050175384,0.004736311,0.02869009,0.024806924,-0.0074222707,0.06278445,-0.03394374,-0.064299256,-0.016098863,-0.0662554,-0.011551366,-0.010123266,0.11216601,-0.024743594,0.012404939,0.015618518,-0.056880936,-0.03603806,-0.046021126,-0.017631955,0.097548515,-0.0030822307,-0.032270387,-0.0017171348,-0.003088389,0.1281866,0.07437869,0.058848925,0.06448445,0.069580406,0.0011985666,-0.289935,-0.07224562,-0.031303268,-0.07760441,0.04000471,-0.07015571,-0.0059552332
P19174,0.027230583,-0.0025760906,-0.031003699,0.051975727,-0.025276924,0.0085439505,-0.0032784087,0.069597244,-0.05563838,-0.013417249,-0.031991675,-0.07513793,0.018707259,0.0094591845,0.032750443,-0.008850966,0.025163164,-0.2044498,0.018993124,-0.0066329567,0.26459458,0.009948774,0.0013910937,0.04923522,-0.04378326,-0.06648502,-0.009468788,0.060106635,0.037677214,0.020815378,-0.030204006,0.0024304169,0.050136384,-0.008942344,-0.031085532,-0.04219539,-0.008800034,0.0015282306,0.049766507,-0.031139858,-0.021506136,-0.042939607,-0.067713805,-0.010341768,-0.02680673,0.0073597003,0.009291414,-0.037763923,-0.031401277,-0.0023951957,-0.027681164,-0.033343412,-0.02113896,-0.0026907257,0.012953676,-0.00965072,0.018468833,-0.47760758,0.025235737,-0.0047158254,-0.049203448,-0.001909193,-0.004855765,-0.021192165
P84022,-0.00432312,-0.033261165,0.0058153686,-0.016535124,-0.023534406,-0.052140858,0.0069703776,0.051471487,0.059137788,0.0052369493,0.043707136,-0.00086057326,-0.036087696,-0.0069932803,-0.025590783,-0.0075051514,-0.037293583,-0.1952754,0.04521167,0.046334855,0.20046853,-0.009633141,-0.0019006956,0.025390927,-0.0025011378,-0.059628867,-0.048656873,0.0021936502,-0.024646379,0.021491023,0.011422989,0.055119604,0.06671155,0.02047366,-0.060140584,0.018740302,0.0138845,0.02220595,0.10278148,-0.0263284,0.012131677,-0.023017531,-0.04011992,0.00864161,0.002206131,-0.026568223,0.008302023,-0.021489143,-0.02107191,-0.0002548617,-0.012724627,0.015532109,0.006829734,0.006332854,-0.010205482,0.0028882273,-0.029363448,-0.48050013,0.013059704,0.013162853,-0.07827789,-0.031679925,-0.04086686,-0.04838145
P17515,-0.004266543,-0.087653324,-0.058300667,0.07877137,0.057871707,-0.02518903,0.09376301,0.2072027,-0.091389894,0.046212845,0.05015588,-0.025378916,-0.012528883,0.07270732,-0.0007388932,-0.11074477,-0.016764361,-0.1562768,0.048444066,-0.06818035,0.08728651,-0.102014184,0.015087281,0.036033962,0.11508334,0.046592206,0.079807095,0.011991912,-0.026093904,0.027002856,0.04560509,0.03766861,0.009023641,0.06461088,0.03502341,-0.0015932237,0.12542959,-0.06429236,0.20968032,-0.06980692,0.09855261,-0.0041380185,-0.0029700089,0.09825529,-0.011901869,-0.12837951,0.023069967,0.028828789,0.015665647,0.0014848446,0.15180102,0.076613106,-0.03222432,0.07062283,0.01512687,0.06577362,-0.004727187,-0.45047313,-0.09481592,0.070775375,-0.15891674,-0.09511321,0.0034759555,-0.123325385
Q9VU87,0.06747124,0.038493462,-0.0795496,-0.08697622,0.12761144,0.076548696,-0.025980804,-0.027788686,-0.14856009,-0.08301399,-0.015589352,-0.061376106,-0.0631456,-0.050280698,-0.051771786,0.0042546904,-0.10435277,-0.43938,-0.021572785,-0.093326226,0.31230757,0.032811977,0.33865628,0.02917175,0.00031204522,0.025317457,0.0064796335,0.07878823,-0.046994258,0.0193729,0.019313546,0.0038267928,-0.05039624,-0.06983201,-0.06601291,-0.0199178,-0.027338276,-0.041720826,-0.0149880545,0.03844282,0.045069605,-0.13743505,0.05583185,-0.01989187,0.020711124,-0.07733585,0.079736285,-0.037820075,0.08173063,-0.0065513174,0.03647883,0.07118144,0.033092123,0.06295496,0.03801215,-0.009757608,-0.056834877,-0.1798377,0.08623731,0.18304498,-0.014070123,-0.11622948,-0.006694419,0.013802524
P46273,-0.08383036,0.07052335,-0.033895485,-0.046741433,-0.038937338,0.040480025,0.03825683,0.15678081,-0.1400155,-0.012122559,0.041925855,0.023720536,-0.033132117,0.077100575,0.025925258,-0.13706039,-0.082165316,-0.309519,0.004846123,-0.07248943,0.19673511,0.07288863,-0.052714933,0.07494375,-0.017668243,-0.05190798,-0.040832616,0.022682872,0.015240913,0.020493299,-0.05251649,0.028663835,0.13767949,-0.013293902,-0.029056203,0.022808274,-0.06890064,0.0038531958,0.013486868,-0.026539091,-0.0012849395,0.0042314576,0.0058948817,0.00654265,0.015035759,-0.042290874,0.057045095,0.004585667,-0.04073084,-0.0010455099,-0.0012283571,0.095386095,0.12248762,0.010685448,0.09151321,-0.003711564,0.002809193,-0.40450162,-0.030229375,-0.048652507,0.050837386,0.06468006,-0.026489208,0.0058563664
O15394,-0.014931711,0.1395933,-0.11855545,0.020501811,0.13285619,0.005300191,-0.09316398,0.16616446,0.04498657,0.015247936,0.02666021,-0.14297944,-0.08276044,0.053367637,0.12272074,0.0384133,0.13760582,-0.065637596,0.010405958,-0.002785322,0.077726975,-0.06283642,0.070030354,-0.06689159,0.021881375,0.10067128,0.05926788,0.09374324,0.09064508,0.019002868,0.009463692,-0.042206332,0.016917074,-0.05120665,-0.1452227,-0.04247079,0.11464683,0.04559658,0.01677407,-0.13239662,-0.053973205,-0.07955726,0.020484254,-0.033575915,0.008544078,0.04108075,-0.054050118,-0.12779611,0.04891228,-0.002099044,0.028578687,-0.13858467,-0.057980902,0.04493769,0.0067086583,0.03128875,0.042592812,-0.6455382,0.14531472,-0.011239687,0.058179736,0.07938486,-0.04119466,-0.10981481
P9WPW9,0.005030319,-0.106121294,-0.15975673,0.043413054,-0.040185586,0.0020169716,0.2768483,0.12174728,0.061063323,-0.1879008,0.05217241,0.05354793,-0.054000404,-0.017246999,-0.09474003,0.084210455,-0.19301432,0.03514276,-0.20034648,0.04661339,0.03700015,-0.16846001,0.13789092,0.0019323031,0.115772925,0.15205483,-0.20823157,0.0522313,-0.040324006,0.016466303,0.0038929384,-0.05718643,0.1032663,-0.08224527,-0.061495382,0.04374252,0.1907097,0.037440646,0.1868227,-0.0823879,-0.026458876,-0.0056951195,-0.008429299,-0.029326886,0.085710704,-0.061745238,0.014382623,-0.04133844,-0.17977375,-0.0024971503,-0.01729898,0.052090395,-0.15331447,0.10138627,-0.0017656753,0.057710852,-0.01927667,-0.5293712,0.041354716,0.074333556,-0.030549183,0.10981212,-0.13622145,-0.09969584
O33407,-0.047182873,0.044271782,0.1882878,-0.0451533,-0.024963625,0.05958622,-0.039460607,0.14735484,-0.027985523,0.06140123,0.044296026,-0.014136857,-0.055279076,-0.13790166,0.0036466958,0.053780384,-0.10690451,-0.06992544,0.025213657,-0.011782605,0.082089595,0.030534646,0.05542083,-0.17288601,-0.10105768,-0.14494759,-0.10009562,-0.022644887,-0.12559639,0.019466095,-0.15194915,0.039660923,0.0509328,0.027189402,-0.050575346,0.01004169,0.036952205,-0.007319412,0.12122902,0.010110315,0.044599965,-0.034787696,0.013661344,-0.10238727,-0.11241297,0.012245853,0.007496139,0.042965338,0.08238459,-0.0012093516,-0.08059415,-0.021208875,0.033315208,-0.014430589,0.014125447,0.010851566,0.0362915,-0.47811425,-0.028813757,0.10928748,-0.033599656,-0.011847864,-0.0038098933,0.079368725
Q9ALW2,-0.022923946,-0.040494267,-0.3779009,-0.0683195,0.063674495,-0.11424522,-0.21489732,0.12694268,0.173532,0.21878679,0.21817106,0.15556824,-0.023226392,0.12930246,0.11385338,-0.18125063,0.18376519,-0.17571303,0.23361784,-0.20298335,-0.3899315,-0.11833862,0.0028652996,-0.20026508,0.31090063,0.28814933,0.22201437,-0.09291315,0.04957225,0.037231088,0.17342481,0.20287837,-0.15920295,0.30631694,-0.18358468,0.012806527,-0.24582416,0.050491624,0.34064794,-0.2678675,-0.19951168,-0.28056747,0.058397435,0.27041566,-0.021901377,-0.09690856,0.13153909,-0.023067929,-0.045391694,0.01335334,0.015508033,-0.23011982,0.16110437,0.070341386,0.0070165526,-0.05677165,0.17103204,-1.1784184,0.3311525,-0.24382146,0.09629983,0.06420114,0.02036903,-0.17209402
O15033,0.0436206,0.027849764,0.034484535,0.016445803,0.056684062,-0.13092187,-0.0032135807,0.16296303,-0.03515601,-0.026384387,0.085818015,-0.10952963,0.08499755,-0.030568933,0.0033697025,-0.08596778,-0.019380936,-0.4111027,-0.030832868,0.046813205,0.2951483,-0.0153520815,0.07281407,-0.0038124993,-0.02051078,-0.0033973726,-0.04483532,0.02275176,-0.02581744,0.014544181,0.032111183,-0.08099234,-0.07197493,0.027568892,-0.065012865,-0.09252786,0.03121799,-0.019099452,0.16609389,0.031067833,0.09227598,0.07111595,0.016477164,0.0016091466,-0.014757201,-0.0060621486,0.0189505,-0.005194038,-0.034887448,-0.00547867,-0.027496215,-0.08009569,-0.038967498,-0.02850835,-0.033621777,0.07654561,0.031987984,-0.25912333,0.0048061246,0.051758166,-0.031222591,-0.03132871,-0.011769009,-0.008222774
O00560,-0.021886697,-0.08118773,-0.006191546,0.014620012,0.050594706,-0.02092387,0.04229916,0.09804983,-0.012498693,-0.027393779,0.02387072,-0.035022218,0.029786458,-0.026924059,0.05392051,-0.030322077,0.0241552,-0.22923991,0.0630343,0.036506366,0.13536379,-0.00026679315,-0.07775011,0.008781523,0.033750486,-0.015732845,-0.036879405,0.024273077,-0.010060464,0.0196386,0.036524136,0.022606205,0.08056857,0.05141355,0.016562564,0.058030088,0.051096186,-0.0009334885,0.14300118,-0.02650794,0.012458954,0.048051436,-0.042613074,0.008398701,0.00876982,0.028949404,0.023983452,-0.04501627,-0.07044005,-0.003477894,-0.04838018,0.006160788,-0.041936938,0.012766109,0.03666586,0.040902466,0.006154575,-0.49060592,0.053338084,-0.014099713,-0.023233876,-0.03036239,-0.0017448886,0.0077557606
