accession_code,ESM_128_dim_0,ESM_128_dim_1,ESM_128_dim_2,ESM_128_dim_3,ESM_128_dim_4,ESM_128_dim_5,ESM_128_dim_6,ESM_128_dim_7,ESM_128_dim_8,ESM_128_dim_9,ESM_128_dim_10,ESM_128_dim_11,ESM_128_dim_12,ESM_128_dim_13,ESM_128_dim_14,ESM_128_dim_15,ESM_128_dim_16,ESM_128_dim_17,ESM_128_dim_18,ESM_128_dim_19,ESM_128_dim_20,ESM_128_dim_21,ESM_128_dim_22,ESM_128_dim_23,ESM_128_dim_24,ESM_128_dim_25,ESM_128_dim_26,ESM_128_dim_27,ESM_128_dim_28,ESM_128_dim_29,ESM_128_dim_30,ESM_128_dim_31,ESM_128_dim_32,ESM_128_dim_33,ESM_128_dim_34,ESM_128_dim_35,ESM_128_dim_36,ESM_128_dim_37,ESM_128_dim_38,ESM_128_dim_39,ESM_128_dim_40,ESM_128_dim_41,ESM_128_dim_42,ESM_128_dim_43,ESM_128_dim_44,ESM_128_dim_45,ESM_128_dim_46,ESM_128_dim_47,ESM_128_dim_48,ESM_128_dim_49,ESM_128_dim_50,ESM_128_dim_51,ESM_128_dim_52,ESM_128_dim_53,ESM_128_dim_54,ESM_128_dim_55,ESM_128_dim_56,ESM_128_dim_57,ESM_128_dim_58,ESM_128_dim_59,ESM_128_dim_60,ESM_128_dim_61,ESM_128_dim_62,ESM_128_dim_63,ESM_128_dim_64,ESM_128_dim_65,ESM_128_dim_66,ESM_128_dim_67,ESM_128_dim_68,ESM_128_dim_69,ESM_128_dim_70,ESM_128_dim_71,ESM_128_dim_72,ESM_128_dim_73,ESM_128_dim_74,ESM_128_dim_75,ESM_128_dim_76,ESM_128_dim_77,ESM_128_dim_78,ESM_128_dim_79,ESM_128_dim_80,ESM_128_dim_81,ESM_128_dim_82,ESM_128_dim_83,ESM_128_dim_84,ESM_128_dim_85,ESM_128_dim_86,ESM_128_dim_87,ESM_128_dim_88,ESM_128_dim_89,ESM_128_dim_90,ESM_128_dim_91,ESM_128_dim_92,ESM_128_dim_93,ESM_128_dim_94,ESM_128_dim_95,ESM_128_dim_96,ESM_128_dim_97,ESM_128_dim_98,ESM_128_dim_99,ESM_128_dim_100,ESM_128_dim_101,ESM_128_dim_102,ESM_128_dim_103,ESM_128_dim_104,ESM_128_dim_105,ESM_128_dim_106,ESM_128_dim_107,ESM_128_dim_108,ESM_128_dim_109,ESM_128_dim_110,ESM_128_dim_111,ESM_128_dim_112,ESM_128_dim_113,ESM_128_dim_114,ESM_128_dim_115,ESM_128_dim_116,ESM_128_dim_117,ESM_128_dim_118,ESM_128_dim_119,ESM_128_dim_120,ESM_128_dim_121,ESM_128_dim_122,ESM_128_dim_123,ESM_128_dim_124,ESM_128_dim_125,ESM_128_dim_126,ESM_128_dim_127
O76095,0.07367814,-0.015986096,-0.1470612,-0.1594481,0.02692129,0.03034183,0.045326665,-0.059292696,0.058923975,-0.42417386,-0.055076554,-0.0070745405,0.173567,-0.18732446,-0.13444246,-0.0020978525,0.05666758,0.09889221,0.05833119,0.034434304,-0.016434137,0.2836256,-0.06808109,0.16310303,0.15059432,0.09464902,-0.10430977,0.2921991,0.09341067,-0.14766325,0.04094592,-0.1328663,-0.022773521,-0.12633432,-0.11473755,-0.12482858,-0.05110059,0.06540913,0.188369,0.3142402,-0.35976225,-0.20407072,-0.17931966,0.21005335,-0.13394943,-0.068484016,-0.08981308,0.26661837,0.063190326,-0.11030418,0.4169047,-0.20140187,-0.21043943,-0.0717528,-0.32148787,-0.57695323,0.04432504,-0.15204485,-0.19369873,-0.17948385,0.033455532,-0.057785355,-0.22596133,-0.11907849,0.029437259,0.11118245,-0.028979868,0.04584056,0.11708622,-0.26058036,-0.0915565,0.12622565,-0.0304595,0.08642592,-0.04838436,0.14195624,0.04510205,-0.15236574,-0.38601738,-0.10257442,-0.23840533,-0.016834838,0.18942003,-0.1098523,0.26593915,-0.12279653,0.115418985,-0.2873746,-0.13858028,0.033686526,-0.16882141,0.11482671,-0.15669146,0.023994938,0.120885365,0.1233215,-0.121877015,-0.09047836,0.06640117,-0.009630255,0.18025586,-0.04259082,0.17547438,-0.31380132,0.008147493,0.17332856,0.18848571,-0.023425763,0.16751462,0.12063907,0.042272963,-0.1261177,-0.19839245,0.013846144,0.25859165,0.2154114,-0.12461573,-0.15589085,0.116539374,-0.14351164,0.104390174,-0.021829365,0.17526925,-0.064177796,-0.124731995,-0.061642647,0.1208828,0.10527524
Q6GIL6,-0.01102038,-0.38082707,-0.11346491,-0.16649207,0.11704247,0.08430444,0.1105088,-0.03981082,0.14603695,0.10066424,-0.07631538,0.003268415,0.20281708,0.21458504,0.1032762,0.041315757,-0.11301446,-0.03371385,0.00038593262,-0.0884864,-0.39384606,0.27804714,-0.14525253,-0.5963992,0.14183637,-0.15174507,0.21783052,-0.046151895,0.16340417,0.0063420087,0.06862463,-0.08447026,0.15330754,0.23329882,0.17619833,0.0389659,0.027065165,0.15541917,0.2166726,0.10659193,0.08971868,0.110104054,-0.17650555,0.16698708,0.1058376,-0.03623475,-0.018859174,0.481604,0.07954642,0.2184447,0.19129285,-0.17013247,0.012886485,0.0074834228,0.10303249,0.10563055,0.105984665,0.16766454,-0.18752815,0.37119117,-0.11618593,-0.12232251,0.12423622,-0.068247706,-0.14277914,0.03697587,0.14992163,-0.25157493,-0.19093299,0.034211013,0.0055719763,0.112721205,0.070639655,0.095269285,0.28504616,0.09569048,-0.04883566,0.18713585,0.08281371,-0.178116,-0.3437797,0.06003508,-0.13242699,-0.16702913,0.123021975,0.058623925,0.044602323,-0.13575184,-0.22959366,0.02197843,0.03792573,-0.003132522,-0.14523634,0.1618321,0.055167228,0.20403174,-0.57575786,-0.18336521,0.11094478,-0.26789433,0.21361884,0.06344134,0.15502888,-0.04575359,0.026270907,-0.1227834,0.061843075,-0.13043483,0.039975487,0.26423138,0.31545973,0.067104466,-0.106938064,-0.03860857,0.03346254,0.028242372,-0.039585873,-0.05783066,0.09229782,-0.38710174,0.015910096,0.15417905,0.12802643,-0.019857587,-0.103282146,-0.43066818,0.20472527,0.20067942
P63159,0.120724276,0.06318276,0.18872856,-0.3195656,0.1413469,-0.23517632,-0.3905114,0.09163277,-0.2075859,0.31766742,-0.43785506,-0.049747318,-0.023265004,0.09214538,0.19269085,0.019841604,-0.72449774,0.002030991,-0.3310946,0.47459134,-0.27835304,0.13048339,0.35670653,-0.22202438,-0.18890038,0.18507689,0.05386388,0.0012589842,0.19020249,0.021302924,0.0020089075,-0.1422702,0.16630365,-0.35635048,0.03372755,-0.09865062,0.1033286,-0.09643609,0.059884846,-0.074498214,0.18669677,-0.16722085,-0.039797854,0.36284235,0.035825342,-0.05683121,0.014546961,0.28591388,-0.2177118,0.13927479,0.39242235,-0.3264299,0.12127779,-0.14484833,0.10817548,-0.11354397,-0.12878937,-0.15793757,-0.06816072,-0.03545681,-0.050665148,-0.0016502105,0.352973,-0.006912347,-0.21026403,0.41503927,0.3019699,-0.48590916,0.011404946,-0.61629015,0.0818808,0.12153283,0.08744474,0.07295815,-0.27205548,-0.42665082,0.30882674,-0.17070025,0.06072125,-0.3604665,-0.27148032,-0.24566254,0.10134249,0.019761954,-0.29747877,0.068051524,0.3022215,-0.16309306,0.08714846,0.017321244,-0.112633474,0.34057325,-0.012097672,0.117906116,0.36051992,0.57570183,-0.094535254,0.16310386,0.092308074,0.49871668,0.16138121,0.003536446,0.25078687,0.09050795,0.034217548,-0.022655696,0.010365846,0.0047384147,0.048597604,-0.06367232,0.29527447,-0.4520785,-0.044123672,-0.42565614,-0.012474127,0.29745847,0.17760749,0.026602272,0.11109945,0.05762694,0.12146111,0.04669227,0.076540574,0.08334005,0.13820986,-0.2646248,0.023112291,-0.2610106
P46527,0.15351011,0.01137777,0.011338975,-0.07604375,-0.0643214,0.01716483,-0.17040959,0.15650086,0.08878384,-0.27089965,-0.16909882,-0.27968618,0.3074731,0.053019926,-0.19525015,0.14373192,-0.05487749,0.03648293,-0.25940603,0.47101462,0.027401742,-0.07158063,0.10685991,0.03356892,-0.16115996,-0.03331562,-0.0281378,0.3241648,-0.07712553,-0.29228586,0.09175568,0.09930478,0.2284243,-0.00090219453,-0.07102177,0.0103281215,-0.08853754,-0.12845702,0.17062819,-0.010250181,-0.66584975,-0.12160799,-0.06665425,0.3289452,0.2241822,0.14904496,-0.22767074,0.013812327,-0.14122006,0.07995197,0.34817323,-0.2694507,0.26488706,-0.115005225,-0.034265533,-0.55823696,0.12979043,-0.14405097,-0.16118117,-0.1080845,0.09443795,-0.02207543,-0.36814424,-0.01813208,0.030892342,0.25873816,-0.063901834,-0.12122182,-0.106261745,-0.23366703,-0.10943144,-0.294963,0.1005313,-0.0045032855,-0.05889904,-0.057634808,0.27093586,-0.15992427,-0.12682825,-0.113193154,-0.0767971,-0.20940498,0.018277168,0.11399779,-0.05877144,-0.06592632,-0.059723355,-0.16619317,0.2647538,0.30510393,-0.14476281,0.054909088,0.11800428,0.14006872,-0.086223185,0.15700498,-0.31125727,-0.03576284,0.004170101,0.0622458,0.07195601,-0.0056799985,-0.13337219,-0.0985063,0.14006318,0.22787759,0.06768666,-0.10185374,0.07191325,-0.20620751,0.11741078,-0.28862754,-0.09966906,-0.06870802,0.044156063,0.122780636,0.28468066,-0.02835508,0.11148313,0.07894112,-0.10376514,0.058988538,0.051553536,0.012271259,0.21538743,-0.25241128,-0.0076202117,0.15256277
P13721,-0.057109244,-0.02631564,-0.009142764,0.0938508,-0.060048766,0.020043772,-0.07755168,-0.12635063,-0.08339398,-0.32397687,0.078502655,-0.19594756,0.19545518,-0.07321782,-0.05680061,-0.16548946,0.06573482,-0.05365665,-0.058301494,0.14073324,-0.1126479,0.06904738,-0.17825004,-0.039829127,-0.18827176,-0.11675854,-0.008491306,0.29214868,-0.0045836046,-0.02557899,-0.13336593,-0.0057353927,-0.050127737,-0.021422192,0.21128279,0.06853083,-0.1911681,0.12158055,0.0110558905,0.1909365,-0.28437486,0.009314604,0.07652618,0.07179716,-0.043151587,-0.010583106,0.34712932,0.0007340603,0.04331664,-0.104315534,0.3963139,0.07231301,-0.32450536,-0.005144745,-0.12444049,-0.17590886,0.041269593,0.14676249,-0.091361634,-0.13182211,0.030710742,-0.12035701,-0.35708287,-0.049851324,-0.11875797,-0.3495034,0.06672934,-0.06619488,-0.021946423,-0.019879412,0.05349433,0.13759558,-0.12252307,0.086672455,0.057395514,-0.15652126,-0.14726244,-0.0764217,-0.0610838,0.08897605,-0.031951226,0.09252308,-0.099302776,-0.002469211,0.056333236,-0.26141146,-0.1657014,0.07914535,-0.06735329,-0.11728543,-0.08085791,0.09975448,0.03230617,-0.11662166,0.1687663,-0.14226322,-0.10500595,0.100172296,-0.057654984,-0.03601358,0.018595587,-0.06941396,0.0769223,-0.5814761,-0.028617308,0.07027397,0.2978897,-0.014210453,0.106512584,0.11076635,-0.22788282,-0.28821567,-0.14705,-0.063558474,0.29915243,-0.01967064,-0.029750183,-0.00045905588,0.06971046,0.10608874,-0.024448082,-0.07209483,0.14704677,0.052563965,-0.1331209,-0.0046657585,-0.14215457,0.03996719
P10645,0.14459561,0.033286117,-0.3386139,-0.32580096,-0.33158273,-0.18290578,0.281545,-0.25769815,-0.084480375,-0.15369885,-0.009785879,0.08911814,-0.1008084,0.10900505,0.16234091,0.046902835,0.105737254,-0.051301565,-0.13248639,0.151907,0.11425978,0.361928,-0.26674193,0.11233729,0.04099512,0.033731557,0.035873704,0.66226786,-0.13686377,-0.24480918,-0.12700407,-0.10910888,0.054288566,-0.10618678,0.07862671,0.18583658,-0.073770456,-0.43582168,0.09730851,0.23112124,-0.45406893,0.17669657,0.032755446,0.17239843,0.054562204,0.33043617,0.12267591,-0.09412084,-0.14379469,-0.18347028,0.2900648,-0.21052432,-0.19285151,-0.12074065,-0.5055936,-0.51591086,-0.10141447,-0.19478448,0.099647716,0.2572499,0.3219585,-0.024883714,-0.28017467,0.15330425,-0.15983811,-0.14443164,-0.21523389,0.14736804,0.04912673,-0.34181112,-0.18638954,0.07232468,-0.115842745,0.08964595,-0.21482337,-0.12279888,-0.09648788,-0.16795,-0.16651873,-0.056020066,-0.073187396,-0.36117724,0.08848616,0.29486722,-0.37718943,0.057856895,-0.031221077,0.18691404,-0.21275938,-0.053402185,-0.17239518,0.4126588,-0.126903,-0.06477822,-0.046874985,0.018177904,0.2686414,-0.052979097,-0.024356447,0.37416133,0.20559958,-0.021809142,0.17342061,-0.2776111,-0.044302415,0.21837327,0.22121437,-0.2463639,0.20085302,-0.032036867,-0.1059621,-0.593201,-0.35343453,-0.16573894,0.03473799,0.18285051,-0.021639137,0.21199009,-0.07673542,-0.24497887,-0.01144474,-0.14195608,0.013983883,-0.05447296,0.1738914,0.13783514,-0.09947001,-0.02449622
P60411,0.3257507,0.04417831,0.14991352,0.57545185,0.3214618,-0.088641115,-0.09563875,0.3297486,-0.010502765,-0.38392714,-0.36537802,0.067287266,-0.047589183,-0.17060775,-0.38937166,0.21857287,0.38827395,0.13675103,-0.15159552,0.13617541,0.3723616,-0.34885287,0.27487996,0.036555573,0.05520457,0.22379541,0.22520442,-0.1294539,0.07975671,-0.21403173,0.555882,0.06921293,0.07305308,-0.06428875,0.27045974,-0.13495333,-0.3690185,0.23380956,0.38144633,0.14159486,0.10051506,-0.37530977,-0.29385367,-0.32439637,0.4622749,0.1953245,-0.12669751,-0.26107165,-0.021112882,-0.111874,0.0009399876,0.114531375,0.15071583,-0.27788225,-0.29277623,-0.06821385,0.14209859,-0.1770206,-0.055943903,-0.023007184,-0.37537283,0.1021163,0.00067634135,0.09400758,0.39834312,0.3887276,0.4452627,0.4948752,-0.46498615,-0.27660185,0.03586991,-0.25418824,-0.2286931,-0.0625328,0.09617414,0.630196,0.50950885,0.046996206,-0.101683006,-0.1522606,0.052709445,0.41725618,-0.1731959,0.10298528,0.114605926,-0.22431985,-0.22188687,-0.37646088,0.3976653,0.14207813,0.0004936694,-0.2236238,0.25348634,-0.49027205,-0.1848223,0.14361583,0.4117235,-0.041962262,-0.2213602,-0.49098,-0.38094994,0.50501776,0.059546508,0.15417898,0.16333762,-0.19120568,-0.2418788,0.159615,-0.24863508,-0.25933263,-0.3321393,0.24698597,0.010877058,-0.24514219,-0.3284775,0.05658453,-0.14325595,-0.041519713,-0.06364201,-0.116445616,0.56918746,-0.15530649,0.54909396,0.080214724,-0.17308185,0.27877906,0.52417606,-0.17599949
Q9BPZ3,0.008140454,0.015885402,0.07204625,0.17317145,0.21103081,-0.10597976,0.09241307,0.2448778,0.37153935,0.14479534,-0.20710084,-0.27039137,-0.058224514,0.11526829,-0.19139004,0.09014265,-0.1483041,-0.008452196,-0.28194398,0.3458267,-0.26610905,0.16123179,0.043512993,0.01107496,-0.10497299,0.16613223,0.24783967,0.22917598,-0.051677175,-0.18136933,-0.17689085,-0.0151152825,0.13511907,-0.16109025,0.2537013,-0.026954178,-0.073193476,0.042120248,0.08578961,0.21549845,-0.16430414,0.039903454,0.14938733,0.38405213,-0.13006878,-0.049435556,0.19126102,0.118927844,-0.19057018,-0.21776235,0.5363799,-0.0128234085,-0.1378364,0.18506086,0.024499562,-0.6028994,-0.08848381,-0.21564241,-0.30854055,-0.018715553,-0.020170558,-0.22633678,-0.24377555,0.13989033,0.17789114,-0.11971481,-0.15514857,-0.27309895,0.18282996,-0.030638967,0.06497719,0.05092903,0.0039900783,-0.18159257,0.20315875,0.009265386,-0.11187147,-0.09582267,-0.4236194,-0.08776139,-0.2932701,-0.069629624,0.2118645,-0.1394571,-0.025029503,-0.17927223,-0.046777558,-0.51758146,0.27770057,-0.04128436,0.28459373,-0.16231726,-0.14092097,0.06641941,0.03894984,-0.21878089,-0.2745327,0.2462362,0.184672,0.01930806,0.09730922,0.14039555,0.19436562,-0.4679155,0.14444944,0.094234675,0.17685443,0.122261,0.28625345,0.05770274,0.20129646,-0.41016734,-0.051706098,-0.13088477,0.1908583,0.115864635,0.18458565,-0.15406688,0.18664882,-0.015707117,0.06663376,0.11415645,-0.24914515,-0.03586197,-0.16414443,-0.28511417,0.31919545,0.025721056
Q8IZH2,-0.0869859,0.06941442,-0.049436733,0.06526077,0.056370575,0.072113425,-0.008303583,-0.17944343,-0.059125185,-0.23169853,-0.086605534,-0.29229552,0.16708437,0.006195089,-0.101407304,-0.10264065,-0.26884976,-0.14304136,-0.006251186,0.27510047,-0.050666284,-0.072426654,0.061680622,0.03489492,-0.1739913,-0.12191576,-0.18879628,0.24972993,0.16557017,-0.1256948,-0.11628641,-0.070545375,-0.08561097,-0.15037377,0.09938503,-0.09901816,-0.19944139,-0.0031118635,0.09857217,0.17015448,-0.3041777,-0.00851028,0.3132418,0.14862764,-0.14791113,-0.05084396,0.09888085,-0.14672445,0.083517216,-0.029195216,0.40303016,-0.027721146,-0.37644666,0.11499518,0.032634348,-0.21445704,-0.06679027,0.23912181,-0.08145272,-0.15474452,0.13348064,0.090855315,-0.38582495,0.108970925,-0.26089194,-0.34192136,0.013800044,-0.21980003,0.0026345327,0.002975624,0.28833365,0.113186255,-0.13207088,0.11739904,-0.080970675,-0.08985668,-0.039600283,-0.05784019,0.028754469,0.16953114,-0.0052355006,0.036398314,-0.10937503,-0.022354715,0.08267378,-0.2302193,-0.053870887,0.19713026,-0.017652752,-0.08015752,0.02413091,0.23703486,0.13207728,-0.07320668,0.21517631,0.10645448,0.016876318,0.09129916,0.051925298,0.14056678,-0.050213635,-0.104993574,0.013450738,-0.502773,-0.07926993,0.10891045,0.17569359,-0.015384642,-0.04788758,0.092268884,-0.06953953,-0.20110875,-0.22106192,-0.1270648,0.24128316,-0.15581813,-0.06091579,0.09307715,0.0013186,0.11875577,-0.119598664,0.011298586,0.08260918,-0.05381147,-0.14494081,-0.012071602,-0.30480263,0.066396505
P54279,-0.03999768,0.198386,-0.24447092,-0.0585633,-0.026199428,0.03539874,-0.03407433,-0.083903566,-0.21901737,-0.363233,-0.023940995,-0.049261674,-0.021321535,-0.041741125,-0.0893305,-0.043829896,0.07623251,-0.02587049,-0.021544106,0.2302847,0.14448649,-0.21909514,-0.101348005,0.057655513,-0.03606689,-0.042466298,-0.11447044,0.06768878,0.16225636,-0.030797161,-0.1696542,0.16877517,-0.16244441,0.08099231,-0.047830336,-0.009563189,-0.009009004,-0.19002374,0.080206074,0.15975487,-0.30033305,0.0236158,-0.10636504,0.014721334,0.16979037,0.07414712,-0.06331672,-0.06651658,0.26225367,0.05055094,0.1777021,-0.09563486,-0.2569314,-0.07226803,-0.10358814,-0.24292652,0.13961306,0.27693063,0.113307185,-0.16487835,0.11575992,0.25252676,-0.49282497,0.1074681,-0.10967543,-0.13452922,0.09932725,0.0596653,0.01815562,0.11351816,0.09129713,-0.012369158,0.10127968,0.10243606,0.11263397,0.05276528,-0.107477166,0.028890956,0.1847095,-0.013449002,0.016786948,0.087550275,0.09706239,0.12980649,0.09606161,-0.1762608,0.022963393,0.15963516,-0.043229863,0.0073007494,-0.17695767,0.11846592,-0.03411533,-0.092138916,0.09728293,0.030293152,0.27993572,-0.14260297,0.012548067,0.20174858,0.12896651,-0.080207534,0.02992491,-0.30999416,-0.036612965,0.25905448,0.2088217,0.013538225,-0.13974318,-0.06754848,0.020055233,-0.21895474,-0.23825026,-0.05320044,-0.06303066,0.00045323372,0.11657655,0.099368036,-0.045196515,0.051097956,-0.07172022,-0.012839416,0.062073555,0.06313443,-0.09571991,0.068087965,-0.14922476,0.09593878
P07288,0.028188735,-0.12978518,0.10799779,-0.19201542,0.25959408,0.044736374,-0.03910216,0.12055974,0.25254402,0.05131175,0.13899407,0.18198761,0.07477445,-0.396982,0.08131445,-0.06381766,0.023761421,0.26824546,-0.1920125,-0.29289216,0.07227476,0.19540747,-0.19111127,0.0105011165,-0.16053051,0.14880879,0.08831011,-0.1049566,-0.11494172,-0.3703046,0.11937748,0.120738275,0.052177146,-0.104244485,-0.10812382,0.1800625,0.36919314,0.44449744,0.15487286,0.2627435,0.1314849,0.051234994,-0.18335903,0.045607,-0.35490185,-0.13432194,0.37871134,0.37560967,0.051759824,-0.04500554,-0.14709833,-0.22237615,-0.18204325,-0.07563713,-0.011703365,-0.36009493,-0.37498608,0.15442419,-0.035873268,0.08980405,-0.18059483,-0.098264955,-0.18049881,0.085355714,0.09169582,0.16712953,0.025359929,0.27714765,0.039223447,-0.058706556,0.015180223,0.27464184,0.15376842,-0.065083325,-0.053147603,0.041167174,-0.27758837,-0.24460378,-0.41503143,-0.49934778,-0.015650988,-0.10935838,0.24004322,-0.0071995603,0.0009152703,0.19689256,-0.075491436,-0.18316709,-0.18390179,0.04221838,-0.22003666,-0.1399308,-0.26745862,0.26057172,0.17024596,-0.018644601,-0.1899916,-0.18785574,-0.084078506,-0.21494792,-0.015638724,0.15581913,0.08106682,-0.3147945,0.2518197,0.32811052,0.277422,0.26473266,0.09036971,0.04595619,0.24096496,-0.34694782,-0.26548022,0.037279107,-0.02893094,-0.0067571774,-0.33023155,-0.23704152,0.013407234,0.010675248,-0.2687378,0.07955173,-0.26257303,0.001298055,-0.15182106,0.23245503,0.18549225,-0.123093255
P13686,-0.19927154,-0.041068707,0.06633511,-0.06331467,0.042230856,-0.033744197,-0.05130416,0.101471364,0.085234985,-0.033808228,0.17086586,-0.17967576,0.2285113,-0.04299038,0.051482417,-0.07076307,-0.035032585,0.16543086,-0.1463045,-0.13401401,-0.23144297,-0.007989559,-0.4720418,-0.016145198,-0.15040663,-0.1390861,-0.009946417,0.07198261,-0.07884575,-0.008754954,0.18487972,-0.0030309064,-0.034242064,-0.009470176,-0.0113758,-0.0033963285,-0.11467405,0.2916187,-0.026665077,0.053491823,-0.009516567,0.09180802,-0.25624347,0.19533534,0.08957426,0.023347864,0.45737737,0.19832695,0.006588429,-0.065736845,0.10355984,-0.112156644,-0.070467405,-0.017761702,-0.063549444,-0.06578709,0.0022989511,0.020738538,-0.23644951,0.08037126,-0.0598488,-0.121221945,-0.17040747,-0.054854263,-0.26159143,-0.11292449,-0.0132057,0.0669921,-0.017611835,-0.06755678,-0.08281476,0.14143854,0.05234737,0.10903065,0.06406182,-0.15299031,-0.13068834,-0.08004399,0.12702169,-0.07020681,0.030703045,0.040073857,-0.22600035,0.008281512,-0.06331078,-0.15933612,-0.099332936,0.17790334,-0.24509665,-0.07691484,-0.13456938,0.08797019,0.111103505,0.2751348,-0.0037230495,-0.045064077,-0.31997395,0.07492262,0.18636562,-0.26532677,-0.036798485,0.10992247,0.11117943,-0.3279802,-0.04761309,-0.20793772,0.1723841,-0.07464631,-0.030050043,0.03450304,0.05583158,-0.14150539,0.13861638,-0.13826159,-0.062598094,-0.003917586,-0.063094504,-0.027270278,-0.1337575,0.038156133,-0.14198366,0.19666764,0.038772035,-0.0816315,0.04261969,0.05801418,0.16174842,-0.04870998
O94316,-0.23773362,0.27683914,-0.10094777,0.043430503,0.011042602,-0.07041903,0.11045216,-0.033766687,-0.041511215,-0.14132795,-0.11796137,-0.17522562,-0.047730252,0.10046327,-0.07437053,0.1231139,-0.14935794,-0.17818488,0.05049129,0.21611534,0.01066969,-0.1326339,0.0734695,0.18617718,-0.1831021,0.022855695,-0.12365264,0.14797084,0.14907262,0.0012449995,0.0819047,0.11942422,-0.09108703,0.032125983,-0.021793686,0.050988447,-0.016108818,-0.027325243,0.10516176,0.09898704,-0.19828787,0.07160036,0.15185277,0.27503595,-0.015137218,0.27621478,0.1273396,-0.078092106,0.14904347,0.117106386,0.22305948,-0.13595621,-0.33300525,0.11828971,-0.07914499,-0.29447812,-0.071195245,0.08677762,0.033523757,-0.019602943,-0.037695102,0.14074515,-0.4581533,0.0543533,-0.13749117,-0.116226405,-0.19389004,-0.11266273,0.045147978,0.0060756244,0.18901515,0.04416574,-0.04187108,0.0067335535,0.12063055,0.121524885,-0.28831005,0.116913654,0.2249259,-0.1600678,-0.13660663,0.13274577,-0.057647355,0.06563167,0.14761718,-0.18852392,0.1584515,0.20771913,0.08814858,-0.016318612,0.106118545,0.08764355,0.061196163,0.040035177,0.14207436,0.13515577,0.10524695,-0.122906685,-0.00089257583,0.16141927,-0.015071772,0.03191203,0.16307932,-0.3327837,-0.014377885,0.10473355,0.13104437,0.106844194,-0.14971596,0.010575522,-0.13374417,-0.10528256,-0.09077826,-0.06546345,0.07896599,-0.16237001,-0.018263131,0.21877274,0.023841262,0.32089692,-0.14417452,0.26162332,-0.09672652,-0.04923946,-0.16641033,0.027624127,-0.16758615,-0.030101769
Q12309,-0.08910867,0.18800813,-0.080153614,0.24149711,0.03340858,-0.07782507,0.12903288,0.014956864,0.18573204,-0.0634774,0.0002885759,-0.060895994,0.07034088,0.21641509,-0.13278905,-0.4793247,-0.2570116,-0.01856472,-0.00420025,0.2004818,0.16279891,-0.08924393,0.1385028,0.25209606,-0.15684244,0.16534774,-0.45199832,0.34243754,-0.11982433,-0.2693822,0.13534166,-0.05570359,-0.20951328,-0.109439135,0.045053877,-0.11658239,-0.30106565,0.2565179,0.014410339,0.025304139,0.094717585,0.1477598,0.11135219,0.003796868,-0.13765305,0.29862428,0.19781922,-0.22088052,-0.10706032,-0.14367245,0.14094397,0.05827765,-0.043165296,0.35098928,-0.08616891,-0.2682354,0.09114251,-0.013667567,-0.030618303,-0.1505165,0.0066537224,-0.15901518,-0.14524408,0.14325279,-0.31103274,-0.41197234,0.13866073,-0.17389813,0.020175934,0.065482125,0.4056266,-0.17992185,-0.11648668,0.049656652,0.04750729,0.22259086,-0.16018131,-0.11138231,0.14818318,0.24304092,-0.218639,-0.13318181,0.19794983,-0.13683355,-0.06427101,-0.05856471,-0.2941799,0.24754821,-0.29175198,-0.293915,0.17623751,0.061344527,0.17595169,-0.3404131,0.18429787,0.09875438,-0.11958741,0.02077771,-0.2600734,0.111592025,0.014867827,0.2708265,0.21689302,-0.11338132,0.004862927,0.32399228,0.08311706,-0.164567,0.048462123,0.49616957,-0.26586494,0.037193626,0.12013985,0.12030078,0.317847,-0.21527626,-0.023834988,-0.0069794557,0.34679878,-0.104941726,0.15357226,0.05412415,0.24836214,-0.37878993,-0.056853175,0.1187122,-0.2537074,-0.19372451
